humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,network,p_share,bot_fraction,factcheck_fraction,initial_spreaders,run,cascade
300,0.02,0.08,0.016666666666666666,0.01,4,1,random,0.225,0.0,0.0,3,7,False
300,0.19333333333333333,0.5433333333333333,0.10333333333333333,0.25666666666666665,12,20,random,0.225,0.0,0.0,3,8,False
300,0.016666666666666666,0.08666666666666667,0.006666666666666667,0.03666666666666667,5,2,random,0.225,0.0,0.0,3,9,False
300,0.08666666666666667,0.30333333333333334,0.05,0.1,9,6,random,0.225,0.0,0.0,3,10,False
300,0.22,0.6533333333333333,0.13333333333333333,0.24333333333333335,20,10,random,0.225,0.0,0.0,3,11,True
300,0.10666666666666667,0.41333333333333333,0.07666666666666666,0.08666666666666667,10,8,random,0.225,0.0,0.0,3,12,False
300,0.22,0.6166666666666667,0.13333333333333333,0.26,16,12,random,0.225,0.0,0.0,3,13,True
300,0.17666666666666667,0.5466666666666666,0.12333333333333334,0.16666666666666666,9,7,random,0.225,0.0,0.0,3,14,False
300,0.05333333333333334,0.21,0.03666666666666667,0.03333333333333333,6,2,random,0.225,0.0,0.0,3,15,False
300,0.21666666666666667,0.63,0.14,0.23333333333333334,14,15,random,0.225,0.0,0.0,3,16,True
300,0.016666666666666666,0.07333333333333333,0.016666666666666666,0.0,4,1,random,0.225,0.0,0.0,3,17,False
300,0.24666666666666667,0.6666666666666666,0.11,0.32666666666666666,19,10,random,0.225,0.0,0.0,3,18,True
300,0.05333333333333334,0.17333333333333334,0.03333333333333333,0.07333333333333333,6,1,random,0.225,0.0,0.0,3,19,False
300,0.14333333333333334,0.49333333333333335,0.07,0.2,11,5,random,0.225,0.0,0.0,3,20,False
300,0.19333333333333333,0.5466666666666666,0.13,0.20333333333333334,12,11,random,0.225,0.0,0.0,3,21,False
300,0.06,0.22666666666666666,0.03666666666666667,0.06333333333333334,8,2,random,0.225,0.0,0.0,3,22,False
300,0.03666666666666667,0.11666666666666667,0.03333333333333333,0.006666666666666667,5,6,random,0.225,0.0,0.0,3,23,False
300,0.04,0.15,0.03,0.04666666666666667,7,2,random,0.225,0.0,0.0,3,24,False
300,0.24,0.6333333333333333,0.17,0.22666666666666666,22,12,random,0.225,0.0,0.0,3,25,True
300,0.24333333333333335,0.6533333333333333,0.13333333333333333,0.3333333333333333,21,12,random,0.225,0.0,0.0,3,26,True
300,0.23666666666666666,0.6366666666666667,0.15,0.2833333333333333,14,15,random,0.225,0.0,0.0,3,27,True
300,0.25,0.71,0.12666666666666668,0.28,18,8,random,0.225,0.0,0.0,3,28,True
300,0.14666666666666667,0.4533333333333333,0.09,0.15333333333333332,13,6,random,0.225,0.0,0.0,3,29,False
300,0.2833333333333333,0.6966666666666667,0.17333333333333334,0.2633333333333333,19,12,random,0.25,0.0,0.0,3,0,True
300,0.13666666666666666,0.4866666666666667,0.05,0.27,9,16,random,0.25,0.0,0.0,3,1,False
300,0.25333333333333335,0.7066666666666667,0.15,0.30333333333333334,14,17,random,0.25,0.0,0.0,3,2,True
300,0.04666666666666667,0.17333333333333334,0.02666666666666667,0.05333333333333334,8,4,random,0.25,0.0,0.0,3,3,False
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.25,0.0,0.0,3,4,False
300,0.22333333333333333,0.5966666666666667,0.15333333333333332,0.2,12,21,random,0.25,0.0,0.0,3,5,True
300,0.23,0.6466666666666666,0.13333333333333333,0.25333333333333335,17,12,random,0.25,0.0,0.0,3,6,True
300,0.02,0.08,0.016666666666666666,0.01,4,1,random,0.25,0.0,0.0,3,7,False
300,0.21666666666666667,0.6233333333333333,0.14,0.24333333333333335,14,14,random,0.25,0.0,0.0,3,8,True
300,0.37666666666666665,0.8333333333333334,0.21666666666666667,0.4,28,23,random,0.25,0.0,0.0,3,9,True
300,0.10666666666666667,0.33666666666666667,0.08,0.08333333333333333,13,7,random,0.25,0.0,0.0,3,10,False
300,0.20666666666666667,0.5933333333333334,0.1,0.28,19,8,random,0.25,0.0,0.0,3,11,True
300,0.2633333333333333,0.6866666666666666,0.16666666666666666,0.2633333333333333,15,7,random,0.25,0.0,0.0,3,12,True
300,0.23666666666666666,0.6166666666666667,0.12,0.3,22,9,random,0.25,0.0,0.0,3,13,True
300,0.1,0.33,0.05,0.12,15,6,random,0.25,0.0,0.0,3,14,False
300,0.12333333333333334,0.4,0.08666666666666667,0.11,8,16,random,0.25,0.0,0.0,3,15,False
300,0.18666666666666668,0.56,0.08333333333333333,0.30666666666666664,10,3,random,0.25,0.0,0.0,3,16,False
300,0.016666666666666666,0.07333333333333333,0.016666666666666666,0.0,4,1,random,0.25,0.0,0.0,3,17,False
300,0.31333333333333335,0.75,0.19666666666666666,0.32,21,14,random,0.25,0.0,0.0,3,18,True
300,0.05333333333333334,0.17333333333333334,0.03333333333333333,0.07333333333333333,6,1,random,0.25,0.0,0.0,3,19,False
300,0.21,0.5966666666666667,0.11666666666666667,0.25,14,9,random,0.25,0.0,0.0,3,20,True
300,0.29333333333333333,0.7,0.16,0.37666666666666665,23,16,random,0.25,0.0,0.0,3,21,True
300,0.10666666666666667,0.38666666666666666,0.043333333333333335,0.18333333333333332,12,4,random,0.25,0.0,0.0,3,22,False
300,0.03666666666666667,0.11666666666666667,0.03333333333333333,0.006666666666666667,5,6,random,0.25,0.0,0.0,3,23,False
300,0.04,0.15,0.03,0.04666666666666667,7,2,random,0.25,0.0,0.0,3,24,False
300,0.24,0.69,0.13,0.30666666666666664,22,12,random,0.25,0.0,0.0,3,25,True
300,0.2833333333333333,0.7066666666666667,0.15,0.36,20,11,random,0.25,0.0,0.0,3,26,True
300,0.18333333333333332,0.5266666666666666,0.10666666666666667,0.23666666666666666,16,13,random,0.25,0.0,0.0,3,27,False
300,0.17666666666666667,0.5566666666666666,0.09,0.22333333333333333,21,8,random,0.25,0.0,0.0,3,28,False
300,0.19333333333333333,0.5833333333333334,0.1,0.25333333333333335,20,9,random,0.25,0.0,0.0,3,29,False
300,0.13,0.38666666666666666,0.07,0.16666666666666666,12,3,random,0.275,0.0,0.0,3,0,False
300,0.21,0.6133333333333333,0.10333333333333333,0.3233333333333333,10,14,random,0.275,0.0,0.0,3,1,True
300,0.10666666666666667,0.35,0.07,0.1,16,6,random,0.275,0.0,0.0,3,2,False
300,0.04666666666666667,0.17333333333333334,0.02666666666666667,0.05333333333333334,8,4,random,0.275,0.0,0.0,3,3,False
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.275,0.0,0.0,3,4,False
300,0.21666666666666667,0.6266666666666667,0.1,0.3333333333333333,15,14,random,0.275,0.0,0.0,3,5,True
300,0.29,0.69,0.13,0.35333333333333333,20,13,random,0.275,0.0,0.0,3,6,True
300,0.26666666666666666,0.6766666666666666,0.11666666666666667,0.37666666666666665,24,16,random,0.275,0.0,0.0,3,7,True
300,0.24333333333333335,0.7033333333333334,0.09666666666666666,0.4166666666666667,17,12,random,0.275,0.0,0.0,3,8,True
300,0.30666666666666664,0.77,0.14,0.43,20,18,random,0.275,0.0,0.0,3,9,True
300,0.27,0.6266666666666667,0.19333333333333333,0.22666666666666666,17,19,random,0.275,0.0,0.0,3,10,True
300,0.30666666666666664,0.74,0.16333333333333333,0.36666666666666664,27,8,random,0.275,0.0,0.0,3,11,True
300,0.24333333333333335,0.6566666666666666,0.10666666666666667,0.31666666666666665,12,13,random,0.275,0.0,0.0,3,12,True
300,0.30666666666666664,0.7266666666666667,0.23,0.24333333333333335,21,7,random,0.275,0.0,0.0,3,13,True
300,0.23,0.6466666666666666,0.10333333333333333,0.35333333333333333,13,20,random,0.275,0.0,0.0,3,14,True
300,0.26,0.7133333333333334,0.13333333333333333,0.34,18,13,random,0.275,0.0,0.0,3,15,True
300,0.24333333333333335,0.6266666666666667,0.15666666666666668,0.25333333333333335,13,5,random,0.275,0.0,0.0,3,16,True
300,0.016666666666666666,0.07333333333333333,0.016666666666666666,0.0,4,1,random,0.275,0.0,0.0,3,17,False
300,0.27,0.73,0.16,0.33,19,8,random,0.275,0.0,0.0,3,18,True
300,0.2833333333333333,0.7066666666666667,0.17,0.33666666666666667,17,28,random,0.275,0.0,0.0,3,19,True
300,0.24,0.6333333333333333,0.13333333333333333,0.32,15,5,random,0.275,0.0,0.0,3,20,True
300,0.33,0.7666666666666667,0.19,0.37666666666666665,23,14,random,0.275,0.0,0.0,3,21,True
300,0.26,0.6933333333333334,0.14,0.33,16,13,random,0.275,0.0,0.0,3,22,True
300,0.36333333333333334,0.8266666666666667,0.19333333333333333,0.44666666666666666,31,24,random,0.275,0.0,0.0,3,23,True
300,0.23333333333333334,0.6333333333333333,0.15,0.28,13,6,random,0.275,0.0,0.0,3,24,True
300,0.35,0.77,0.18,0.36,39,10,random,0.275,0.0,0.0,3,25,True
300,0.36333333333333334,0.7833333333333333,0.23,0.34,22,10,random,0.275,0.0,0.0,3,26,True
300,0.29,0.71,0.16333333333333333,0.31,28,6,random,0.275,0.0,0.0,3,27,True
300,0.34,0.7666666666666667,0.16,0.43333333333333335,27,9,random,0.275,0.0,0.0,3,28,True
300,0.2966666666666667,0.72,0.15666666666666668,0.36,27,11,random,0.275,0.0,0.0,3,29,True
300,0.33,0.7833333333333333,0.20666666666666667,0.3233333333333333,27,13,random,0.3,0.0,0.0,3,0,True
300,0.31,0.7466666666666667,0.13,0.46,18,20,random,0.3,0.0,0.0,3,1,True
300,0.2966666666666667,0.7,0.15,0.3433333333333333,18,16,random,0.3,0.0,0.0,3,2,True
300,0.03666666666666667,0.18,0.023333333333333334,0.056666666666666664,7,2,random,0.3,0.0,0.0,3,3,False
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.3,0.0,0.0,3,4,False
300,0.21666666666666667,0.6266666666666667,0.1,0.3333333333333333,15,14,random,0.3,0.0,0.0,3,5,True
300,0.24,0.6233333333333333,0.12333333333333334,0.29333333333333333,20,10,random,0.3,0.0,0.0,3,6,True
300,0.27,0.69,0.11666666666666667,0.4033333333333333,23,14,random,0.3,0.0,0.0,3,7,True
300,0.30666666666666664,0.77,0.17,0.35333333333333333,34,9,random,0.3,0.0,0.0,3,8,True
300,0.3233333333333333,0.7866666666666666,0.18,0.39666666666666667,18,14,random,0.3,0.0,0.0,3,9,True
300,0.22666666666666666,0.5966666666666667,0.10666666666666667,0.34,15,11,random,0.3,0.0,0.0,3,10,True
300,0.30666666666666664,0.7366666666666667,0.16333333333333333,0.37333333333333335,27,8,random,0.3,0.0,0.0,3,11,True
300,0.24333333333333335,0.6666666666666666,0.15666666666666668,0.28,16,6,random,0.3,0.0,0.0,3,12,True
300,0.26,0.6,0.09,0.35,29,7,random,0.3,0.0,0.0,3,13,True
300,0.29333333333333333,0.7333333333333333,0.10333333333333333,0.48333333333333334,18,5,random,0.3,0.0,0.0,3,14,True
300,0.43666666666666665,0.8566666666666667,0.30333333333333334,0.37333333333333335,33,16,random,0.3,0.0,0.0,3,15,True
300,0.3233333333333333,0.7666666666666667,0.16666666666666666,0.39,20,12,random,0.3,0.0,0.0,3,16,True
300,0.30666666666666664,0.7366666666666667,0.14333333333333334,0.41,24,12,random,0.3,0.0,0.0,3,17,True
300,0.45,0.8866666666666667,0.30666666666666664,0.38666666666666666,27,13,random,0.3,0.0,0.0,3,18,True
300,0.31,0.7266666666666667,0.14666666666666667,0.38666666666666666,19,18,random,0.3,0.0,0.0,3,19,True
300,0.25333333333333335,0.6566666666666666,0.10666666666666667,0.38666666666666666,23,9,random,0.3,0.0,0.0,3,20,True
300,0.27666666666666667,0.7033333333333334,0.14666666666666667,0.36333333333333334,17,9,random,0.3,0.0,0.0,3,21,True
300,0.36666666666666664,0.8166666666666667,0.20666666666666667,0.43,19,19,random,0.3,0.0,0.0,3,22,True
300,0.3333333333333333,0.81,0.2,0.3933333333333333,16,22,random,0.3,0.0,0.0,3,23,True
300,0.2833333333333333,0.7166666666666667,0.16666666666666666,0.3566666666666667,23,15,random,0.3,0.0,0.0,3,24,True
300,0.32,0.75,0.17333333333333334,0.39,29,9,random,0.3,0.0,0.0,3,25,True
300,0.37666666666666665,0.7966666666666666,0.22,0.39,29,9,random,0.3,0.0,0.0,3,26,True
300,0.31,0.75,0.12333333333333334,0.4166666666666667,32,5,random,0.3,0.0,0.0,3,27,True
300,0.36,0.8233333333333334,0.14666666666666667,0.49666666666666665,39,7,random,0.3,0.0,0.0,3,28,True
300,0.36333333333333334,0.78,0.18666666666666668,0.44333333333333336,32,9,random,0.3,0.0,0.0,3,29,True
300,0.36666666666666664,0.8066666666666666,0.19666666666666666,0.41333333333333333,26,14,random,0.325,0.0,0.0,3,0,True
300,0.2733333333333333,0.6733333333333333,0.13333333333333333,0.36,28,9,random,0.325,0.0,0.0,3,1,True
300,0.36,0.7733333333333333,0.23333333333333334,0.3433333333333333,29,12,random,0.325,0.0,0.0,3,2,True
300,0.10333333333333333,0.37666666666666665,0.06,0.15,9,13,random,0.325,0.0,0.0,3,3,False
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.325,0.0,0.0,3,4,False
300,0.27666666666666667,0.7,0.10666666666666667,0.42,20,10,random,0.325,0.0,0.0,3,5,True
300,0.32,0.7466666666666667,0.13666666666666666,0.45666666666666667,19,11,random,0.325,0.0,0.0,3,6,True
300,0.26666666666666666,0.67,0.13666666666666666,0.3566666666666667,16,15,random,0.325,0.0,0.0,3,7,True
300,0.36,0.7666666666666667,0.15333333333333332,0.47333333333333333,38,7,random,0.325,0.0,0.0,3,8,True
300,0.36666666666666664,0.77,0.20666666666666667,0.41333333333333333,30,11,random,0.325,0.0,0.0,3,9,True
300,0.46,0.7966666666666666,0.26,0.43333333333333335,30,13,random,0.325,0.0,0.0,3,10,True
300,0.26,0.65,0.13666666666666666,0.3466666666666667,19,8,random,0.325,0.0,0.0,3,11,True
300,0.3433333333333333,0.7933333333333333,0.15666666666666668,0.48333333333333334,30,8,random,0.325,0.0,0.0,3,12,True
300,0.41333333333333333,0.8666666666666667,0.23666666666666666,0.4533333333333333,29,7,random,0.325,0.0,0.0,3,13,True
300,0.3566666666666667,0.7666666666666667,0.19,0.4533333333333333,20,6,random,0.325,0.0,0.0,3,14,True
300,0.41,0.8133333333333334,0.24333333333333335,0.4,37,12,random,0.325,0.0,0.0,3,15,True
300,0.41333333333333333,0.83,0.21,0.4633333333333333,34,9,random,0.325,0.0,0.0,3,16,True
300,0.3566666666666667,0.7633333333333333,0.2,0.36,25,12,random,0.325,0.0,0.0,3,17,True
300,0.2633333333333333,0.6466666666666666,0.10666666666666667,0.37,30,10,random,0.325,0.0,0.0,3,18,True
300,0.3566666666666667,0.7933333333333333,0.21333333333333335,0.37666666666666665,19,12,random,0.325,0.0,0.0,3,19,True
300,0.2633333333333333,0.6633333333333333,0.1,0.38,21,4,random,0.325,0.0,0.0,3,20,True
300,0.37,0.8133333333333334,0.18666666666666668,0.43333333333333335,29,12,random,0.325,0.0,0.0,3,21,True
300,0.27666666666666667,0.66,0.08333333333333333,0.4666666666666667,21,13,random,0.325,0.0,0.0,3,22,True
300,0.3,0.7433333333333333,0.11666666666666667,0.4766666666666667,15,13,random,0.325,0.0,0.0,3,23,True
300,0.31666666666666665,0.74,0.15333333333333332,0.42333333333333334,19,7,random,0.325,0.0,0.0,3,24,True
300,0.41,0.7966666666666666,0.20333333333333334,0.4166666666666667,32,12,random,0.325,0.0,0.0,3,25,True
300,0.3933333333333333,0.7966666666666666,0.18666666666666668,0.4866666666666667,27,9,random,0.325,0.0,0.0,3,26,True
300,0.37666666666666665,0.8233333333333334,0.17,0.4633333333333333,44,7,random,0.325,0.0,0.0,3,27,True
300,0.30666666666666664,0.7333333333333333,0.11333333333333333,0.42,39,7,random,0.325,0.0,0.0,3,28,True
300,0.4266666666666667,0.8133333333333334,0.23,0.42333333333333334,40,9,random,0.325,0.0,0.0,3,29,True
300,0.49333333333333335,0.8766666666666667,0.2866666666666667,0.44,42,12,random,0.35,0.0,0.0,3,0,True
300,0.44666666666666666,0.85,0.16333333333333333,0.5666666666666667,49,9,random,0.35,0.0,0.0,3,1,True
300,0.2966666666666667,0.72,0.17,0.3433333333333333,24,8,random,0.35,0.0,0.0,3,2,True
300,0.36333333333333334,0.8366666666666667,0.15333333333333332,0.56,21,15,random,0.35,0.0,0.0,3,3,True
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.35,0.0,0.0,3,4,False
300,0.34,0.76,0.14666666666666667,0.41,19,12,random,0.35,0.0,0.0,3,5,True
300,0.36333333333333334,0.8066666666666666,0.16,0.48333333333333334,29,11,random,0.35,0.0,0.0,3,6,True
300,0.36,0.7766666666666666,0.18333333333333332,0.44,34,11,random,0.35,0.0,0.0,3,7,True
300,0.35,0.78,0.17,0.44666666666666666,29,7,random,0.35,0.0,0.0,3,8,True
300,0.4033333333333333,0.81,0.20333333333333334,0.47333333333333333,32,9,random,0.35,0.0,0.0,3,9,True
300,0.4166666666666667,0.8266666666666667,0.21666666666666667,0.44666666666666666,33,11,random,0.35,0.0,0.0,3,10,True
300,0.4666666666666667,0.8633333333333333,0.26666666666666666,0.42333333333333334,24,9,random,0.35,0.0,0.0,3,11,True
300,0.3466666666666667,0.7433333333333333,0.15666666666666668,0.43666666666666665,33,6,random,0.35,0.0,0.0,3,12,True
300,0.34,0.75,0.21333333333333335,0.29333333333333333,31,8,random,0.35,0.0,0.0,3,13,True
300,0.36,0.8033333333333333,0.13,0.51,25,9,random,0.35,0.0,0.0,3,14,True
300,0.4266666666666667,0.8233333333333334,0.20666666666666667,0.4866666666666667,33,11,random,0.35,0.0,0.0,3,15,True
300,0.39,0.81,0.15,0.5366666666666666,33,8,random,0.35,0.0,0.0,3,16,True
300,0.36666666666666664,0.8066666666666666,0.13666666666666666,0.52,26,10,random,0.35,0.0,0.0,3,17,True
300,0.47333333333333333,0.87,0.23666666666666666,0.49333333333333335,38,11,random,0.35,0.0,0.0,3,18,True
300,0.36333333333333334,0.7966666666666666,0.15333333333333332,0.5166666666666667,27,12,random,0.35,0.0,0.0,3,19,True
300,0.31333333333333335,0.7033333333333334,0.13,0.43333333333333335,31,6,random,0.35,0.0,0.0,3,20,True
300,0.33,0.7166666666666667,0.14,0.4633333333333333,24,11,random,0.35,0.0,0.0,3,21,True
300,0.37333333333333335,0.78,0.19666666666666666,0.44,23,14,random,0.35,0.0,0.0,3,22,True
300,0.3466666666666667,0.7666666666666667,0.17333333333333334,0.43,19,16,random,0.35,0.0,0.0,3,23,True
300,0.3566666666666667,0.7566666666666667,0.20666666666666667,0.39666666666666667,36,11,random,0.35,0.0,0.0,3,24,True
300,0.4166666666666667,0.8266666666666667,0.19,0.52,28,14,random,0.35,0.0,0.0,3,25,True
300,0.4066666666666667,0.8166666666666667,0.25,0.37333333333333335,28,9,random,0.35,0.0,0.0,3,26,True
300,0.43333333333333335,0.8466666666666667,0.18,0.4766666666666667,48,7,random,0.35,0.0,0.0,3,27,True
300,0.33666666666666667,0.7733333333333333,0.14333333333333334,0.44333333333333336,32,7,random,0.35,0.0,0.0,3,28,True
300,0.48333333333333334,0.8733333333333333,0.20333333333333334,0.58,40,9,random,0.35,0.0,0.0,3,29,True
300,0.44666666666666666,0.8366666666666667,0.20333333333333334,0.5233333333333333,52,6,random,0.375,0.0,0.0,3,0,True
300,0.44,0.8466666666666667,0.15333333333333332,0.5966666666666667,44,7,random,0.375,0.0,0.0,3,1,True
300,0.39,0.8266666666666667,0.22333333333333333,0.44,29,13,random,0.375,0.0,0.0,3,2,True
300,0.34,0.7766666666666666,0.16,0.4633333333333333,18,14,random,0.375,0.0,0.0,3,3,True
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.375,0.0,0.0,3,4,False
300,0.32666666666666666,0.7366666666666667,0.15333333333333332,0.43333333333333335,23,9,random,0.375,0.0,0.0,3,5,True
300,0.4766666666666667,0.8766666666666667,0.16,0.62,47,8,random,0.375,0.0,0.0,3,6,True
300,0.33666666666666667,0.76,0.19333333333333333,0.37666666666666665,24,7,random,0.375,0.0,0.0,3,7,True
300,0.41,0.7933333333333333,0.24666666666666667,0.38333333333333336,37,9,random,0.375,0.0,0.0,3,8,True
300,0.4033333333333333,0.8166666666666667,0.19,0.4766666666666667,26,7,random,0.375,0.0,0.0,3,9,True
300,0.44333333333333336,0.84,0.22333333333333333,0.47333333333333333,41,9,random,0.375,0.0,0.0,3,10,True
300,0.43333333333333335,0.8366666666666667,0.13666666666666666,0.6266666666666667,44,8,random,0.375,0.0,0.0,3,11,True
300,0.39,0.7966666666666666,0.11666666666666667,0.57,34,5,random,0.375,0.0,0.0,3,12,True
300,0.4166666666666667,0.83,0.21,0.47,39,7,random,0.375,0.0,0.0,3,13,True
300,0.4033333333333333,0.83,0.22,0.44,34,7,random,0.375,0.0,0.0,3,14,True
300,0.48333333333333334,0.8533333333333334,0.23,0.49666666666666665,42,13,random,0.375,0.0,0.0,3,15,True
300,0.29,0.6733333333333333,0.12666666666666668,0.4033333333333333,23,7,random,0.375,0.0,0.0,3,16,True
300,0.3466666666666667,0.7266666666666667,0.15333333333333332,0.43,33,12,random,0.375,0.0,0.0,3,17,True
300,0.44,0.8366666666666667,0.24333333333333335,0.44,31,17,random,0.375,0.0,0.0,3,18,True
300,0.36333333333333334,0.79,0.15666666666666668,0.48333333333333334,31,11,random,0.375,0.0,0.0,3,19,True
300,0.3566666666666667,0.7766666666666666,0.18333333333333332,0.45,31,6,random,0.375,0.0,0.0,3,20,True
300,0.43333333333333335,0.8366666666666667,0.23,0.45,47,8,random,0.375,0.0,0.0,3,21,True
300,0.42333333333333334,0.81,0.21,0.47333333333333333,31,13,random,0.375,0.0,0.0,3,22,True
300,0.43333333333333335,0.84,0.24333333333333335,0.44666666666666666,27,18,random,0.375,0.0,0.0,3,23,True
300,0.43333333333333335,0.8733333333333333,0.25333333333333335,0.46,43,10,random,0.375,0.0,0.0,3,24,True
300,0.38666666666666666,0.8366666666666667,0.17666666666666667,0.44333333333333336,33,10,random,0.375,0.0,0.0,3,25,True
300,0.51,0.8933333333333333,0.24333333333333335,0.56,42,10,random,0.375,0.0,0.0,3,26,True
300,0.38333333333333336,0.8266666666666667,0.15,0.55,28,8,random,0.375,0.0,0.0,3,27,True
300,0.45,0.86,0.23333333333333334,0.47,31,8,random,0.375,0.0,0.0,3,28,True
300,0.52,0.88,0.22666666666666666,0.5433333333333333,56,9,random,0.375,0.0,0.0,3,29,True
300,0.5133333333333333,0.9,0.24,0.49666666666666665,62,8,random,0.4,0.0,0.0,3,0,True
300,0.4766666666666667,0.8633333333333333,0.17666666666666667,0.5966666666666667,52,9,random,0.4,0.0,0.0,3,1,True
300,0.41,0.8233333333333334,0.18333333333333332,0.46,37,9,random,0.4,0.0,0.0,3,2,True
300,0.4633333333333333,0.8766666666666667,0.24333333333333335,0.52,26,15,random,0.4,0.0,0.0,3,3,True
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.4,0.0,0.0,3,4,False
300,0.3466666666666667,0.7366666666666667,0.18666666666666668,0.43666666666666665,31,12,random,0.4,0.0,0.0,3,5,True
300,0.56,0.8833333333333333,0.24333333333333335,0.5733333333333334,53,10,random,0.4,0.0,0.0,3,6,True
300,0.4766666666666667,0.8933333333333333,0.23,0.5166666666666667,40,10,random,0.4,0.0,0.0,3,7,True
300,0.4633333333333333,0.8633333333333333,0.22666666666666666,0.51,42,9,random,0.4,0.0,0.0,3,8,True
300,0.54,0.8966666666666666,0.19666666666666666,0.6233333333333333,42,13,random,0.4,0.0,0.0,3,9,True
300,0.48,0.8366666666666667,0.2833333333333333,0.44666666666666666,36,9,random,0.4,0.0,0.0,3,10,True
300,0.49333333333333335,0.85,0.2966666666666667,0.44666666666666666,34,8,random,0.4,0.0,0.0,3,11,True
300,0.44333333333333336,0.85,0.13,0.63,43,5,random,0.4,0.0,0.0,3,12,True
300,0.4666666666666667,0.8566666666666667,0.20666666666666667,0.5466666666666666,49,8,random,0.4,0.0,0.0,3,13,True
300,0.4066666666666667,0.83,0.15,0.56,38,7,random,0.4,0.0,0.0,3,14,True
300,0.4633333333333333,0.8566666666666667,0.22666666666666666,0.51,36,7,random,0.4,0.0,0.0,3,15,True
300,0.45,0.8433333333333334,0.19,0.5633333333333334,35,8,random,0.4,0.0,0.0,3,16,True
300,0.51,0.8966666666666666,0.24,0.55,63,8,random,0.4,0.0,0.0,3,17,True
300,0.4166666666666667,0.8233333333333334,0.21333333333333335,0.47333333333333333,38,14,random,0.4,0.0,0.0,3,18,True
300,0.38,0.7666666666666667,0.13333333333333333,0.53,39,13,random,0.4,0.0,0.0,3,19,True
300,0.49,0.86,0.21,0.5366666666666666,46,9,random,0.4,0.0,0.0,3,20,True
300,0.42333333333333334,0.79,0.21333333333333335,0.43333333333333335,48,8,random,0.4,0.0,0.0,3,21,True
300,0.47,0.86,0.20333333333333334,0.5333333333333333,51,9,random,0.4,0.0,0.0,3,22,True
300,0.49333333333333335,0.87,0.22333333333333333,0.56,49,8,random,0.4,0.0,0.0,3,23,True
300,0.43666666666666665,0.87,0.20666666666666667,0.53,32,9,random,0.4,0.0,0.0,3,24,True
300,0.38666666666666666,0.8066666666666666,0.18,0.45666666666666667,30,8,random,0.4,0.0,0.0,3,25,True
300,0.43333333333333335,0.8433333333333334,0.19333333333333333,0.5033333333333333,35,7,random,0.4,0.0,0.0,3,26,True
300,0.41333333333333333,0.8233333333333334,0.19,0.45666666666666667,31,7,random,0.4,0.0,0.0,3,27,True
300,0.47333333333333333,0.86,0.21333333333333335,0.55,45,7,random,0.4,0.0,0.0,3,28,True
300,0.5033333333333333,0.8833333333333333,0.23333333333333334,0.54,53,9,random,0.4,0.0,0.0,3,29,True
300,0.49666666666666665,0.89,0.21333333333333335,0.57,63,7,random,0.425,0.0,0.0,3,0,True
300,0.41333333333333333,0.7833333333333333,0.10666666666666667,0.5833333333333334,56,9,random,0.425,0.0,0.0,3,1,True
300,0.4066666666666667,0.8033333333333333,0.19,0.4766666666666667,38,8,random,0.425,0.0,0.0,3,2,True
300,0.44666666666666666,0.8733333333333333,0.23333333333333334,0.5166666666666667,35,14,random,0.425,0.0,0.0,3,3,True
300,0.01,0.023333333333333334,0.0033333333333333335,0.013333333333333334,3,0,random,0.425,0.0,0.0,3,4,False
300,0.46,0.8666666666666667,0.22,0.5533333333333333,37,11,random,0.425,0.0,0.0,3,5,True
300,0.45,0.8533333333333334,0.2,0.53,41,8,random,0.425,0.0,0.0,3,6,True
300,0.33,0.76,0.16666666666666666,0.4266666666666667,28,13,random,0.425,0.0,0.0,3,7,True
300,0.44666666666666666,0.82,0.20333333333333334,0.49,51,9,random,0.425,0.0,0.0,3,8,True
300,0.53,0.9266666666666666,0.15,0.7066666666666667,61,8,random,0.425,0.0,0.0,3,9,True
300,0.47333333333333333,0.85,0.22666666666666666,0.5066666666666667,42,9,random,0.425,0.0,0.0,3,10,True
300,0.49,0.87,0.21666666666666667,0.5566666666666666,49,7,random,0.425,0.0,0.0,3,11,True
300,0.43666666666666665,0.8166666666666667,0.17666666666666667,0.5533333333333333,51,6,random,0.425,0.0,0.0,3,12,True
300,0.48,0.84,0.26,0.4533333333333333,53,6,random,0.425,0.0,0.0,3,13,True
300,0.4866666666666667,0.8666666666666667,0.23333333333333334,0.5233333333333333,52,7,random,0.425,0.0,0.0,3,14,True
300,0.5233333333333333,0.9033333333333333,0.25,0.5533333333333333,48,8,random,0.425,0.0,0.0,3,15,True
300,0.5166666666666667,0.91,0.26666666666666666,0.54,42,10,random,0.425,0.0,0.0,3,16,True
