humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,bot_fraction,factcheck_fraction,factcheck_placement,run,cascade,bots,factcheck
291,0.1718213058419244,0.4948453608247423,0.10309278350515463,0.2268041237113402,14,4,0.03,0.0,hubs,19,False,3%,без фактчекеров
291,0.17525773195876287,0.5360824742268041,0.10652920962199312,0.24054982817869416,17,3,0.03,0.0,hubs,20,False,3%,без фактчекеров
291,0.17525773195876287,0.5257731958762887,0.10309278350515463,0.24398625429553264,10,4,0.03,0.0,hubs,21,False,3%,без фактчекеров
291,0.17525773195876287,0.5807560137457045,0.09965635738831616,0.2542955326460481,18,6,0.03,0.0,hubs,22,False,3%,без фактчекеров
291,0.15463917525773196,0.6288659793814433,0.09621993127147767,0.26804123711340205,21,5,0.03,0.0,hubs,23,False,3%,без фактчекеров
291,0.2268041237113402,0.6907216494845361,0.14432989690721648,0.3127147766323024,21,6,0.03,0.0,hubs,24,True,3%,без фактчекеров
291,0.1718213058419244,0.5498281786941581,0.10652920962199312,0.2542955326460481,16,5,0.03,0.0,hubs,25,False,3%,без фактчекеров
291,0.13745704467353953,0.5154639175257731,0.0859106529209622,0.21993127147766323,12,4,0.03,0.0,hubs,26,False,3%,без фактчекеров
291,0.20962199312714777,0.7010309278350515,0.1134020618556701,0.3711340206185567,20,3,0.03,0.0,hubs,27,True,3%,без фактчекеров
291,0.17525773195876287,0.5601374570446735,0.08247422680412371,0.27147766323024053,17,5,0.03,0.0,hubs,28,False,3%,без фактчекеров
291,0.14776632302405499,0.5601374570446735,0.08934707903780069,0.29896907216494845,18,3,0.03,0.0,hubs,29,False,3%,без фактчекеров
285,0.23508771929824562,0.6807017543859649,0.12280701754385964,0.37894736842105264,13,4,0.05,0.0,hubs,0,True,5%,без фактчекеров
285,0.22456140350877193,0.7192982456140351,0.09824561403508772,0.47368421052631576,31,4,0.05,0.0,hubs,1,True,5%,без фактчекеров
285,0.19649122807017544,0.6,0.13333333333333333,0.2736842105263158,14,3,0.05,0.0,hubs,2,False,5%,без фактчекеров
285,0.14385964912280702,0.5157894736842106,0.08421052631578947,0.27017543859649124,14,3,0.05,0.0,hubs,3,False,5%,без фактчекеров
285,0.19649122807017544,0.624561403508772,0.10877192982456141,0.32280701754385965,26,4,0.05,0.0,hubs,4,False,5%,без фактчекеров
285,0.21052631578947367,0.631578947368421,0.15087719298245614,0.28771929824561404,19,6,0.05,0.0,hubs,5,True,5%,без фактчекеров
285,0.22456140350877193,0.6912280701754386,0.15087719298245614,0.2912280701754386,20,4,0.05,0.0,hubs,6,True,5%,без фактчекеров
