humans,rumor_reach_frac,exposed_frac,final_rumor_frac,final_correction_frac,peak_rumor_active,time_to_peak,bot_fraction,factcheck_fraction,factcheck_placement,factcheck_delay,run,cascade,fc,delay_label
270,0.15185185185185185,0.5370370370370371,0.07777777777777778,0.37037037037037035,16,4,0.05,0.05,hubs,6,2,False,5%,"hubs, задержка 6"
270,0.15925925925925927,0.5444444444444444,0.06666666666666667,0.40370370370370373,14,3,0.05,0.05,hubs,6,3,False,5%,"hubs, задержка 6"
270,0.11481481481481481,0.4222222222222222,0.040740740740740744,0.3037037037037037,11,6,0.05,0.05,hubs,6,4,False,5%,"hubs, задержка 6"
270,0.17407407407407408,0.5481481481481482,0.06296296296296296,0.40370370370370373,26,5,0.05,0.05,hubs,6,5,False,5%,"hubs, задержка 6"
270,0.2222222222222222,0.6259259259259259,0.07777777777777778,0.45925925925925926,25,5,0.05,0.05,hubs,6,6,True,5%,"hubs, задержка 6"
270,0.2074074074074074,0.6185185185185185,0.05925925925925926,0.4740740740740741,30,5,0.05,0.05,hubs,6,7,True,5%,"hubs, задержка 6"
270,0.18888888888888888,0.5814814814814815,0.07407407407407407,0.43333333333333335,21,4,0.05,0.05,hubs,6,8,False,5%,"hubs, задержка 6"
270,0.1037037037037037,0.4,0.05185185185185185,0.2851851851851852,11,5,0.05,0.05,hubs,6,9,False,5%,"hubs, задержка 6"
270,0.2,0.6111111111111112,0.07777777777777778,0.42962962962962964,27,4,0.05,0.05,hubs,6,10,False,5%,"hubs, задержка 6"
270,0.1814814814814815,0.5777777777777777,0.04814814814814815,0.48148148148148145,21,4,0.05,0.05,hubs,6,11,False,5%,"hubs, задержка 6"
270,0.17777777777777778,0.6148148148148148,0.05925925925925926,0.4888888888888889,18,4,0.05,0.05,hubs,6,12,False,5%,"hubs, задержка 6"
270,0.18518518518518517,0.6111111111111112,0.05555555555555555,0.48148148148148145,21,4,0.05,0.05,hubs,6,13,False,5%,"hubs, задержка 6"
270,0.14814814814814814,0.5111111111111111,0.05185185185185185,0.4111111111111111,16,4,0.05,0.05,hubs,6,14,False,5%,"hubs, задержка 6"
270,0.12222222222222222,0.5185185185185185,0.022222222222222223,0.40370370370370373,18,4,0.05,0.05,hubs,6,15,False,5%,"hubs, задержка 6"
270,0.16666666666666666,0.5555555555555556,0.037037037037037035,0.45925925925925926,23,4,0.05,0.05,hubs,6,16,False,5%,"hubs, задержка 6"
270,0.1259259259259259,0.45185185185185184,0.05925925925925926,0.3296296296296296,12,2,0.05,0.05,hubs,6,17,False,5%,"hubs, задержка 6"
270,0.10740740740740741,0.43703703703703706,0.037037037037037035,0.37407407407407406,15,4,0.05,0.05,hubs,6,18,False,5%,"hubs, задержка 6"
270,0.12962962962962962,0.44814814814814813,0.04814814814814815,0.3148148148148148,14,5,0.05,0.05,hubs,6,19,False,5%,"hubs, задержка 6"
270,0.15555555555555556,0.5148148148148148,0.07777777777777778,0.337037037037037,23,4,0.05,0.05,hubs,6,20,False,5%,"hubs, задержка 6"
270,0.08148148148148149,0.3592592592592593,0.02962962962962963,0.2740740740740741,9,3,0.05,0.05,hubs,6,21,False,5%,"hubs, задержка 6"
270,0.13703703703703704,0.5148148148148148,0.044444444444444446,0.3925925925925926,13,4,0.05,0.05,hubs,6,22,False,5%,"hubs, задержка 6"
270,0.1925925925925926,0.5518518518518518,0.08888888888888889,0.3962962962962963,19,6,0.05,0.05,hubs,6,23,False,5%,"hubs, задержка 6"
270,0.15185185185185185,0.45555555555555555,0.07037037037037037,0.32592592592592595,17,3,0.05,0.05,hubs,6,24,False,5%,"hubs, задержка 6"
270,0.1814814814814815,0.5888888888888889,0.0962962962962963,0.40370370370370373,18,5,0.05,0.05,hubs,6,25,False,5%,"hubs, задержка 6"
270,0.16666666666666666,0.5333333333333333,0.07037037037037037,0.37777777777777777,14,5,0.05,0.05,hubs,6,26,False,5%,"hubs, задержка 6"
270,0.2518518518518518,0.6444444444444445,0.11481481481481481,0.45185185185185184,20,4,0.05,0.05,hubs,6,27,True,5%,"hubs, задержка 6"
270,0.16666666666666666,0.6074074074074074,0.07777777777777778,0.4222222222222222,18,3,0.05,0.05,hubs,6,28,False,5%,"hubs, задержка 6"
270,0.14074074074074075,0.3814814814814815,0.044444444444444446,0.2814814814814815,14,4,0.05,0.05,hubs,6,29,False,5%,"hubs, задержка 6"
